PC1,PC2
4.854975634914999,-1.6308097280540874
4.8914955319142654,-1.6658531222457813
4.923314790598241,-1.6886962657934443
4.914339035250968,-1.6610672623565297
4.947905823549587,-1.6796664129528984
4.946200254410404,-1.6555047101385325
4.970449310420717,-1.6612746678013404
4.9889628752512944,-1.6781138974064802
4.987472545672064,-1.669066271741651
5.00559821350239,-1.686028814669102
5.0002835915871415,-1.69215876950756
5.016446923188718,-1.6641726114641733
4.998841938235938,-1.6856123247235684
5.000430450189454,-1.6730986910733447
4.997010344017019,-1.6763674499910295
5.011369049464015,-1.6527600018619282
5.030806523942267,-1.6455003668386514
5.070568686077363,-1.671789099935677
5.089195226221486,-1.6295048394703713
5.123536613138757,-1.705808951760196
5.154226114481397,-1.6700160511007587
5.184037995900619,-1.678927587182634
5.208028587657606,-1.6707098155547067
5.209031688114049,-1.6727589571903256
5.223694118194179,-1.6639907379512973
5.223065676415643,-1.6674153171500865
5.200272235013288,-1.6817536674303701
5.222924466244044,-1.654057882345415
5.154280569115871,-1.66476118328336
5.115309792571047,-1.6617293058794957
5.117688082087545,-1.6766814869480302
5.066419743333156,-1.6555233390495872
5.068471019112498,-1.6429024597601312
5.064918280884183,-1.7055844514901197
5.050373073688424,-1.640029668884921
5.060065339072024,-1.6753333273395081
5.066007300146103,-1.6502165877158599
5.080278009941196,-1.6428371993141213
5.097464210588787,-1.647056594938171
5.094175745811583,-1.6394625796679283
5.138518775345164,-1.6790318473537607
